TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,dist2,P_emaildomain,R_emaildomain,M1,M2,M3,M4,M5,M6,M7,M8,M9
3079250,0,1906122,50.0,R,10023,111.0,150.0,visa,226.0,debit,325.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079251,0,1906126,53.97,W,12598,111.0,150.0,visa,166.0,debit,299.0,87.0,28.0,,yahoo.com,,T,T,F,,,T,,,
3079252,0,1906197,335.0,W,8406,264.0,150.0,visa,226.0,debit,325.0,87.0,,,,,,,,M0,F,T,,,
3079253,0,1906206,68.5,W,15066,170.0,150.0,mastercard,102.0,credit,299.0,87.0,,,comcast.net,,,,,M0,F,F,,,
3079254,0,1906208,125.0,R,6019,583.0,150.0,visa,226.0,credit,272.0,87.0,,,aol.com,gmail.com,,,,,,,,,
3079255,0,1906216,40.052,C,9633,296.0,185.0,visa,138.0,debit,,,,0.0,hotmail.com,hotmail.com,,,,M0,,,,,
3079256,0,1906220,200.0,R,13058,321.0,150.0,mastercard,195.0,credit,299.0,87.0,,11.0,gmail.com,gmail.com,,,,,,,,,
3079257,0,1906229,77.95,W,10112,360.0,150.0,visa,166.0,debit,264.0,87.0,1.0,,,,T,T,T,,,F,T,T,T
3079258,0,1906234,57.95,W,7919,194.0,150.0,mastercard,202.0,debit,420.0,87.0,,,gmail.com,,,,,,,T,,,
3079259,0,1906243,50.0,H,7585,553.0,150.0,visa,226.0,credit,325.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079260,0,1906244,121.0,W,9500,321.0,150.0,visa,226.0,debit,325.0,87.0,22.0,,,,T,F,F,M1,F,F,,,
3079261,0,1906276,72.99,W,14573,360.0,150.0,mastercard,166.0,debit,204.0,87.0,184.0,,gmail.com,,T,T,T,M1,F,F,F,F,T
3079262,0,1906281,92.0,W,15651,417.0,150.0,visa,226.0,debit,272.0,87.0,17.0,,,,T,T,T,M0,F,F,,,
3079263,0,1906302,25.95,W,13486,517.0,150.0,mastercard,224.0,debit,269.0,87.0,2.0,,gmail.com,,T,T,T,,,F,,,
3079264,0,1906307,25.0,S,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,,50.0,,gmail.com,,,,,,,,,
3079265,0,1906317,150.0,R,16399,216.0,150.0,mastercard,102.0,credit,299.0,87.0,,,att.net,gmail.com,,,,,,,,,
3079266,0,1906326,107.95,W,7826,481.0,150.0,mastercard,224.0,debit,184.0,87.0,2.0,,,,T,T,T,,,T,F,F,T
3079267,0,1906336,200.0,R,2903,562.0,150.0,mastercard,197.0,credit,343.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079268,0,1906364,52.237,C,2256,545.0,185.0,visa,226.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079269,0,1906369,150.0,R,16399,216.0,150.0,mastercard,102.0,credit,299.0,87.0,,,att.net,gmail.com,,,,,,,,,
3079270,0,1906373,200.0,R,10486,514.0,150.0,mastercard,219.0,credit,299.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3079271,0,1906392,57.95,W,18366,111.0,150.0,visa,226.0,debit,220.0,87.0,2294.0,,aol.com,,T,F,F,,,T,F,F,F
3079272,0,1906398,994.0,W,2616,,150.0,discover,102.0,credit,181.0,87.0,3.0,,yahoo.com,,T,T,T,M0,F,T,,,
3079273,0,1906415,67.95,W,7664,490.0,150.0,visa,226.0,debit,264.0,87.0,,,,,,,,,,T,,,
3079274,0,1906417,56.95,W,15066,170.0,150.0,mastercard,102.0,credit,325.0,87.0,,,hotmail.com,,,,,,,F,,,
3079275,0,1906427,100.0,R,10271,399.0,150.0,american express,146.0,credit,184.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079276,0,1906430,129.426,C,11201,103.0,185.0,visa,226.0,debit,,,,,outlook.es,outlook.es,,,,M2,,,,,
3079277,0,1906444,100.0,R,2455,321.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079278,0,1906494,26.95,W,8701,111.0,150.0,visa,226.0,debit,310.0,87.0,17.0,,gmail.com,,T,T,F,,,T,F,F,T
3079279,0,1906508,100.0,R,8860,429.0,150.0,visa,226.0,credit,204.0,87.0,,6.0,gmail.com,aol.com,,,,,,,,,
3079280,0,1906535,3.09,C,5812,408.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079281,1,1906547,31.249,C,2801,296.0,185.0,visa,137.0,credit,,,,201.0,hotmail.com,hotmail.com,,,,M2,,,,,
3079282,0,1906597,29.0,W,6550,,150.0,visa,226.0,debit,264.0,87.0,,,gmail.com,,,,,M0,T,F,,,
3079283,0,1906600,171.0,W,7826,481.0,150.0,mastercard,224.0,debit,325.0,87.0,2.0,,gmail.com,,T,T,T,M0,T,F,,,
3079284,0,1906630,117.0,W,10989,360.0,150.0,visa,166.0,debit,310.0,87.0,1460.0,,yahoo.com,,T,T,T,M0,F,F,,,
3079285,1,1906634,31.249,C,2801,296.0,185.0,visa,137.0,credit,,,,201.0,hotmail.com,hotmail.com,,,,M2,,,,,
3079286,0,1906637,100.0,R,15066,170.0,150.0,mastercard,102.0,credit,308.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079287,0,1906651,40.0,H,6053,122.0,150.0,mastercard,195.0,debit,441.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3079288,0,1906711,117.0,W,17065,265.0,150.0,visa,226.0,debit,272.0,87.0,19.0,,,,T,T,T,M0,T,,,,
3079289,0,1906740,25.0,H,2803,100.0,150.0,visa,226.0,debit,272.0,87.0,,,gmail.com,yahoo.com,,,,,,,,,
3079290,0,1906787,117.0,W,2884,490.0,150.0,visa,226.0,debit,310.0,87.0,,,gmail.com,,,,,M0,F,T,,,
3079291,0,1906789,50.0,H,17321,111.0,150.0,visa,226.0,debit,204.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3079292,0,1906794,25.361,C,3154,408.0,185.0,mastercard,224.0,debit,,,,30.0,hotmail.com,hotmail.com,,,,M0,,,,,
3079293,0,1906802,56.95,W,7861,494.0,150.0,visa,226.0,credit,325.0,87.0,,,hotmail.com,,,,,,,F,,,
3079294,0,1906804,209.95,W,5985,170.0,150.0,mastercard,102.0,credit,204.0,87.0,9.0,,gmail.com,,T,T,T,,,T,F,F,T
3079295,0,1906812,50.0,H,16817,321.0,150.0,visa,226.0,credit,204.0,87.0,,,bellsouth.net,bellsouth.net,,,,,,,,,
3079296,0,1906815,100.0,H,3895,399.0,150.0,american express,118.0,credit,204.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079297,0,1906826,75.0,R,16873,343.0,150.0,visa,226.0,credit,325.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079298,0,1906828,58.95,W,1551,555.0,150.0,visa,226.0,debit,204.0,87.0,25.0,,,,T,T,T,,,F,F,F,T
3079299,0,1906834,107.95,W,6739,264.0,150.0,visa,226.0,credit,324.0,87.0,34.0,,,,T,T,F,,,F,F,F,T
3079300,0,1906846,59.0,W,2721,421.0,150.0,visa,226.0,debit,310.0,87.0,3.0,,,,T,T,T,M1,F,T,,,
3079301,0,1906852,34.105,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079302,0,1906861,146.0,W,14479,387.0,150.0,visa,226.0,credit,181.0,87.0,,,charter.net,,,,,M0,F,T,,,
3079303,0,1906886,83.835,C,15885,545.0,185.0,visa,138.0,debit,,,,238.0,live.com.mx,live.com.mx,,,,M2,,,,,
3079304,0,1906916,49.0,W,18249,360.0,150.0,mastercard,166.0,debit,204.0,87.0,67.0,,gmail.com,,T,T,T,M0,T,T,F,F,T
3079305,0,1906931,350.0,R,17868,148.0,150.0,visa,226.0,debit,472.0,87.0,,,comcast.net,bellsouth.net,,,,,,,,,
3079306,0,1906948,50.0,R,9500,321.0,150.0,visa,226.0,debit,204.0,87.0,,,yahoo.com,earthlink.net,,,,,,,,,
3079307,0,1906966,100.0,R,7585,553.0,150.0,visa,226.0,credit,204.0,87.0,,,anonymous.com,gmail.com,,,,,,,,,
3079308,0,1906972,44.075,C,13832,375.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079309,0,1906988,125.0,R,5599,439.0,144.0,mastercard,197.0,credit,356.0,96.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079310,0,1906999,12.36,C,15885,545.0,185.0,visa,138.0,debit,,,,7.0,gmail.com,gmail.com,,,,M0,,,,,
3079311,0,1907014,25.95,W,7508,321.0,150.0,visa,226.0,debit,299.0,87.0,,,yahoo.com,,,,,,,T,,,
3079312,0,1907020,100.0,R,6019,583.0,150.0,visa,226.0,credit,264.0,87.0,,,hotmail.com,anonymous.com,,,,,,,,,
3079313,0,1907025,200.0,R,6054,327.0,150.0,discover,,credit,512.0,87.0,,,gmail.com,aol.com,,,,,,,,,
3079314,0,1907034,25.95,W,8528,215.0,150.0,visa,226.0,debit,251.0,87.0,,,aol.com,,,,,,,F,,,
3079315,0,1907055,39.0,W,9885,481.0,150.0,mastercard,117.0,debit,264.0,87.0,841.0,,,,T,T,T,M1,T,F,F,F,F
3079316,0,1907057,57.95,W,14290,512.0,150.0,visa,226.0,debit,315.0,87.0,11.0,,yahoo.com,,T,T,T,,,T,,,
3079317,0,1907075,200.0,R,10255,,150.0,visa,226.0,credit,126.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079318,0,1907084,25.0,S,12866,303.0,150.0,visa,226.0,debit,330.0,87.0,,,,comcast.net,,,,,,,,,
3079319,0,1907095,25.0,S,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,,50.0,,gmail.com,,,,,,,,,
3079320,0,1907106,150.0,R,13526,529.0,150.0,visa,162.0,credit,177.0,87.0,,,me.com,me.com,,,,,,,,,
3079321,0,1907129,1000.0,R,7144,514.0,150.0,mastercard,129.0,credit,337.0,87.0,,,anonymous.com,aol.com,,,,,,,,,
3079322,0,1907158,103.97,W,6019,583.0,150.0,visa,226.0,credit,299.0,87.0,,,,,,,,,,T,,,
3079323,0,1907211,1000.0,R,5997,514.0,150.0,mastercard,224.0,credit,337.0,87.0,,,anonymous.com,aol.com,,,,,,,,,
3079324,0,1907239,25.0,H,16075,514.0,150.0,mastercard,102.0,credit,264.0,87.0,,,gmail.com,hotmail.com,,,,,,,,,
3079325,0,1907245,100.0,R,13780,298.0,150.0,visa,226.0,debit,441.0,87.0,,,yahoo.com,anonymous.com,,,,,,,,,
3079326,0,1907266,22.154,C,10568,204.0,185.0,visa,226.0,credit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3079327,0,1907299,9.794,C,13832,375.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079328,1,1907300,300.0,H,12340,555.0,150.0,visa,226.0,debit,337.0,87.0,,11.0,gmail.com,gmail.com,,,,,,,,,
3079329,0,1907304,199.95,W,10908,333.0,150.0,visa,226.0,debit,272.0,87.0,,,gmail.com,,,,,,,T,,,
3079330,0,1907312,200.0,R,11323,272.0,150.0,mastercard,102.0,credit,387.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079331,0,1907342,300.0,R,16075,514.0,150.0,mastercard,102.0,credit,264.0,87.0,,,hotmail.com,gmail.com,,,,,,,,,
3079332,0,1907348,50.0,H,10616,583.0,150.0,visa,226.0,credit,205.0,87.0,,,gmail.com,yahoo.com,,,,,,,,,
3079333,0,1907357,100.0,R,6019,583.0,150.0,visa,226.0,credit,325.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3079334,1,1907358,150.0,H,12340,555.0,150.0,visa,226.0,debit,337.0,87.0,,11.0,gmail.com,gmail.com,,,,,,,,,
3079335,0,1907392,222.0,W,16132,111.0,150.0,visa,226.0,debit,299.0,87.0,,,,,,,,M0,T,T,,,
3079336,0,1907394,150.0,R,5409,170.0,150.0,visa,226.0,credit,315.0,87.0,,,yahoo.com,anonymous.com,,,,,,,,,
3079337,0,1907407,41.102,C,5365,177.0,185.0,mastercard,224.0,credit,,,,392.0,hotmail.com,hotmail.com,,,,M2,,,,,
3079338,0,1907415,50.0,S,17012,399.0,150.0,american express,137.0,credit,299.0,87.0,,,,gmail.com,,,,,,,,,
3079339,0,1907426,20.522,C,15885,545.0,185.0,visa,138.0,debit,,,,561.0,gmail.com,gmail.com,,,,M2,,,,,
3079340,0,1907435,20.0,H,1724,583.0,150.0,visa,226.0,credit,343.0,87.0,,,gmail.com,hotmail.com,,,,,,,,,
3079341,0,1907446,250.0,R,16311,399.0,150.0,american express,223.0,credit,325.0,87.0,,25.0,yahoo.com,yahoo.com,,,,,,,,,
3079342,0,1907452,42.95,W,11207,361.0,150.0,visa,226.0,debit,325.0,87.0,2.0,,yahoo.com,,T,F,F,,,F,T,T,T
3079344,0,1907505,42.559,C,16062,500.0,185.0,mastercard,137.0,credit,,,,,,,,,,M2,,,,,
3079343,0,1907505,50.0,H,15066,170.0,150.0,mastercard,102.0,credit,337.0,87.0,,,cox.net,cox.net,,,,,,,,,
3079345,0,1907516,100.0,R,7585,553.0,150.0,visa,226.0,credit,184.0,87.0,,,verizon.net,verizon.net,,,,,,,,,
3079346,0,1907517,35.95,W,6053,122.0,150.0,mastercard,195.0,debit,441.0,87.0,,,,,,,,,,F,,,
3079348,0,1907518,117.0,W,6388,480.0,150.0,mastercard,224.0,debit,433.0,87.0,,,,,,,,M0,F,T,,,
3079347,0,1907518,67.279,C,9065,274.0,185.0,visa,226.0,debit,,,,284.0,hotmail.com,hotmail.com,,,,M0,,,,,
3079349,0,1907552,50.0,H,16659,170.0,150.0,visa,226.0,credit,387.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
3079350,0,1907571,50.0,H,9803,583.0,150.0,visa,226.0,credit,325.0,87.0,,,mac.com,gmail.com,,,,,,,,,
3079351,0,1907572,100.0,R,6741,583.0,150.0,visa,195.0,credit,123.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079352,0,1907599,40.0,S,11796,390.0,150.0,mastercard,117.0,debit,203.0,87.0,,20.0,,gmail.com,,,,,,,,,
3079353,1,1907618,56.434,C,5943,296.0,185.0,visa,195.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079354,0,1907625,67.279,C,5812,408.0,185.0,mastercard,224.0,debit,,,,284.0,hotmail.com,hotmail.com,,,,M2,,,,,
3079355,0,1907626,370.0,W,18227,583.0,150.0,visa,226.0,credit,472.0,87.0,4.0,,live.com,,T,T,T,M1,T,F,,,
3079356,0,1907638,335.0,W,7919,194.0,150.0,mastercard,202.0,debit,325.0,87.0,,,,,,,,M0,F,F,,,
3079357,0,1907672,107.95,W,7919,194.0,150.0,mastercard,202.0,debit,225.0,87.0,,,,,,,,,,F,,,
3079358,0,1907678,57.95,W,10165,562.0,150.0,mastercard,127.0,credit,325.0,87.0,,,aol.com,,,,,,,T,,,
3079359,0,1907679,80.0,H,15066,170.0,150.0,mastercard,102.0,credit,225.0,87.0,,38.0,gmail.com,,,,,,,,,,
3079360,0,1907691,45.357,C,16932,555.0,106.0,visa,226.0,debit,,,,,gmail.com,gmail.com,,,,M2,,,,,
3079361,0,1907704,117.0,W,12321,490.0,150.0,visa,226.0,debit,220.0,87.0,9.0,,,,T,T,T,M0,T,T,,,
3079362,1,1907708,56.434,C,1976,545.0,185.0,visa,102.0,credit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079363,0,1907709,50.0,H,2254,399.0,150.0,american express,102.0,credit,299.0,87.0,,,msn.com,live.com,,,,,,,,,
3079364,0,1907710,117.0,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,4.0,,,,T,T,T,M0,F,F,,,
3079365,0,1907724,92.0,W,12686,215.0,150.0,visa,226.0,debit,264.0,87.0,7.0,,yahoo.com,,T,T,T,M0,T,T,F,T,T
3079366,0,1907741,335.0,W,15063,,150.0,visa,226.0,credit,315.0,87.0,14.0,,gmail.com,,T,T,T,M0,F,T,,,
3079367,0,1907758,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079368,0,1907786,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079369,0,1907787,15.0,S,5400,399.0,150.0,american express,223.0,credit,325.0,87.0,,,,optonline.net,,,,,,,,,
3079370,0,1907788,210.95,W,17188,321.0,150.0,visa,226.0,debit,299.0,87.0,31.0,,gmail.com,,T,T,T,,,T,F,F,T
3079371,0,1907797,67.279,C,5812,408.0,185.0,mastercard,224.0,debit,,,,284.0,hotmail.com,hotmail.com,,,,M0,,,,,
3079372,0,1907807,39.0,W,10488,122.0,150.0,mastercard,166.0,debit,272.0,87.0,12.0,,gmail.com,,T,T,T,M0,F,F,,,
3079373,0,1907823,17.84,C,11201,103.0,185.0,visa,226.0,debit,,,,218.0,gmail.com,gmail.com,,,,M2,,,,,
3079374,0,1907827,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079375,0,1907840,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079376,0,1907843,335.0,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,1.0,,gmail.com,,T,T,T,M0,F,F,,,
3079377,0,1907853,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079378,0,1907857,100.0,R,16075,514.0,150.0,mastercard,102.0,credit,126.0,87.0,,,optonline.net,gmail.com,,,,,,,,,
3079379,0,1907858,26.95,W,11925,553.0,150.0,visa,226.0,debit,512.0,87.0,,,gmail.com,,,,,,,F,,,
3079380,0,1907860,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079381,0,1907867,12.826,C,3154,408.0,185.0,mastercard,224.0,debit,,,,,hotmail.com,hotmail.com,,,,M2,,,,,
3079382,0,1907914,40.0,H,3610,399.0,150.0,american express,185.0,credit,184.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079383,0,1907916,100.0,R,4078,514.0,150.0,mastercard,129.0,credit,299.0,87.0,,,cox.net,gmail.com,,,,,,,,,
3079384,0,1907951,250.0,R,15063,514.0,150.0,visa,226.0,credit,299.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
3079385,0,1907957,100.0,R,15489,225.0,150.0,mastercard,224.0,debit,472.0,87.0,,,yahoo.com,msn.com,,,,,,,,,
3079386,0,1907969,50.0,H,4702,111.0,150.0,mastercard,224.0,debit,476.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079387,0,1907972,25.0,R,7585,553.0,150.0,visa,226.0,credit,231.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079388,0,1907977,30.0,H,17055,393.0,150.0,mastercard,117.0,debit,330.0,87.0,,,yahoo.com,hotmail.com,,,,,,,,,
3079389,0,1908006,40.0,H,5094,555.0,150.0,visa,226.0,credit,420.0,87.0,,,gmail.com,ymail.com,,,,,,,,,
3079390,0,1908036,335.0,W,8468,111.0,150.0,mastercard,219.0,credit,204.0,87.0,,,bellsouth.net,,,,,M0,F,T,,,
3079391,0,1908045,250.0,R,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079392,0,1908046,40.0,H,7676,512.0,150.0,visa,226.0,debit,420.0,87.0,,,gmail.com,ymail.com,,,,,,,,,
3079393,0,1908061,49.0,W,7468,514.0,150.0,mastercard,224.0,debit,299.0,87.0,14.0,,gmail.com,,T,T,T,M1,F,T,F,F,T
3079394,0,1908063,117.0,W,2689,111.0,150.0,visa,166.0,debit,220.0,87.0,4.0,,gmail.com,,T,T,T,M0,T,F,,,
3079395,0,1908066,100.0,R,16659,170.0,150.0,visa,226.0,credit,299.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3079396,0,1908073,107.95,W,1974,111.0,150.0,visa,226.0,debit,184.0,87.0,,,gmail.com,,,,,,,F,,,
3079397,0,1908079,209.95,W,2616,,150.0,discover,102.0,credit,205.0,87.0,8.0,,,,T,T,T,,,T,,,
3079398,0,1908091,87.95,W,5291,442.0,150.0,visa,226.0,debit,204.0,87.0,19.0,,,,T,F,F,,,,,,
3079399,0,1908094,29.0,W,11306,200.0,150.0,visa,226.0,debit,272.0,87.0,77.0,,gmail.com,,T,T,T,M0,T,T,,,
3079401,0,1908106,209.95,W,7919,194.0,150.0,mastercard,202.0,debit,122.0,87.0,1.0,,,,T,T,T,,,,T,T,T
3079400,0,1908106,13.95,W,17399,111.0,150.0,mastercard,224.0,debit,204.0,87.0,3.0,,gmail.com,,T,T,F,,,F,,,
3079402,0,1908130,50.0,H,15066,170.0,150.0,mastercard,102.0,credit,299.0,87.0,,,yahoo.com,yahoo.com,,,,,,,,,
3079403,0,1908139,97.07,C,12730,266.0,185.0,mastercard,224.0,credit,,,,7.0,hotmail.com,hotmail.com,,,,M0,,,,,
3079404,0,1908140,150.0,R,8406,264.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079405,0,1908157,35.95,W,12839,321.0,150.0,visa,226.0,debit,264.0,87.0,13.0,,yahoo.com,,T,T,T,,,F,F,T,T
3079406,0,1908159,25.0,H,16659,170.0,150.0,visa,226.0,credit,299.0,87.0,,,gmail.com,yahoo.com,,,,,,,,,
3079407,0,1908170,71.534,C,10086,500.0,185.0,mastercard,224.0,credit,,,,,yahoo.com.mx,yahoo.com.mx,,,,M2,,,,,
3079408,0,1908179,89.491,C,5009,130.0,185.0,visa,102.0,credit,,,,,,,,,,M2,,,,,
3079409,0,1908187,250.0,R,15359,562.0,150.0,mastercard,219.0,credit,299.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079410,0,1908188,30.95,W,6053,122.0,150.0,mastercard,195.0,debit,204.0,87.0,,,gmail.com,,,,,,,F,,,
3079411,0,1908196,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079412,0,1908215,50.0,R,11157,215.0,150.0,visa,226.0,debit,204.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079413,0,1908234,100.0,R,11162,346.0,150.0,mastercard,224.0,debit,299.0,87.0,,,hotmail.com,anonymous.com,,,,,,,,,
3079414,0,1908282,50.0,H,4702,111.0,150.0,mastercard,224.0,debit,476.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079415,0,1908292,26.473,C,3154,408.0,185.0,mastercard,224.0,debit,,,,7.0,hotmail.com,hotmail.com,,,,M2,,,,,
3079416,0,1908297,50.0,H,3779,555.0,150.0,visa,226.0,debit,264.0,87.0,,,hotmail.com,hotmail.com,,,,,,,,,
3079417,0,1908299,67.95,W,14179,225.0,150.0,mastercard,224.0,debit,143.0,87.0,2.0,,hotmail.com,,T,T,T,,,F,F,T,T
3079418,0,1908307,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079419,0,1908314,35.95,W,2803,100.0,150.0,visa,226.0,debit,251.0,87.0,11.0,,gmail.com,,T,T,T,,,F,F,F,T
3079420,0,1908322,443.0,W,10162,480.0,150.0,mastercard,117.0,debit,191.0,87.0,6.0,,gmail.com,,T,T,F,M0,F,T,T,T,T
3079421,0,1908325,1000.0,R,5997,514.0,150.0,mastercard,224.0,credit,337.0,87.0,,,anonymous.com,aol.com,,,,,,,,,
3079422,0,1908330,203.0,W,15497,490.0,150.0,visa,226.0,debit,299.0,87.0,3.0,,,,T,T,T,M0,T,T,,,
3079423,0,1908333,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079424,0,1908340,50.0,H,4702,111.0,150.0,mastercard,224.0,debit,476.0,87.0,,,gmail.com,gmail.com,,,,,,,,,
3079425,0,1908362,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079426,0,1908389,100.0,S,10486,514.0,150.0,mastercard,219.0,credit,441.0,87.0,,,,comcast.net,,,,,,,,,
3079427,0,1908396,59.0,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,4.0,,comcast.net,,T,T,T,M0,T,T,,,
3079428,0,1908426,14.225,C,16725,555.0,141.0,mastercard,134.0,credit,,,,,gmail.com,gmail.com,,,,M0,,,,,
3079429,0,1908433,300.0,R,10486,514.0,150.0,mastercard,219.0,credit,299.0,87.0,,,yahoo.com,gmail.com,,,,,,,,,
3079430,0,1908434,58.95,W,6481,111.0,150.0,visa,226.0,debit,337.0,87.0,,,gmail.com,,,,,,,F,,,
3079431,0,1908439,25.0,H,2772,512.0,150.0,visa,226.0,debit,143.0,87.0,,,gmail.com,anonymous.com,,,,,,,,,
3079432,0,1908469,335.0,W,14098,481.0,150.0,mastercard,195.0,debit,184.0,87.0,,,yahoo.com,,,,,M1,F,T,,,
3079433,0,1908481,300.0,R,6697,111.0,150.0,visa,195.0,debit,299.0,87.0,,,yahoo.com,anonymous.com,,,,,,,,,
3079434,0,1908491,34.047,C,16062,500.0,185.0,mastercard,137.0,credit,,,,49.0,gmail.com,gmail.com,,,,M2,,,,,
3079435,0,1908500,29.0,W,1444,490.0,150.0,visa,166.0,debit,325.0,87.0,,,,,,,,M1,F,T,,,
3079436,0,1908506,38.012,C,16932,555.0,106.0,visa,226.0,debit,,,,,gmail.com,gmail.com,,,,M0,,,,,
3079437,0,1908515,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079439,0,1908519,120.5,W,9500,321.0,150.0,visa,226.0,debit,325.0,87.0,22.0,,gmail.com,,T,F,F,M1,F,F,,,
3079438,0,1908519,92.0,W,14182,562.0,150.0,mastercard,102.0,credit,191.0,87.0,51.0,,,,T,F,F,M0,T,F,,,
3079440,0,1908550,30.0,H,17188,321.0,150.0,visa,226.0,debit,310.0,87.0,,,anonymous.com,hotmail.com,,,,,,,,,
3079441,0,1908550,97.0,W,4272,111.0,150.0,visa,226.0,debit,299.0,87.0,3.0,,anonymous.com,,T,T,T,M0,F,T,,,
3079442,0,1908561,335.0,W,7919,194.0,150.0,mastercard,202.0,debit,325.0,87.0,3.0,,,,T,T,T,M1,F,F,,,
3079443,0,1908561,100.0,R,9238,399.0,150.0,american express,185.0,credit,191.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079444,0,1908576,100.0,R,3337,196.0,150.0,visa,226.0,debit,299.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079445,0,1908603,100.0,H,5997,514.0,150.0,mastercard,224.0,credit,126.0,87.0,,8.0,yahoo.com,anonymous.com,,,,,,,,,
3079446,0,1908615,1000.0,R,2616,327.0,150.0,discover,102.0,credit,299.0,87.0,,,me.com,me.com,,,,,,,,,
3079447,0,1908616,59.0,W,8528,215.0,150.0,visa,226.0,debit,387.0,87.0,,,,,,,,M0,T,F,,,
3079448,0,1908638,160.55,W,14290,512.0,150.0,visa,226.0,debit,158.0,87.0,5.0,,,,T,T,T,,,F,F,T,T
3079449,0,1908651,450.0,R,3602,119.0,150.0,visa,195.0,credit,272.0,87.0,,,anonymous.com,anonymous.com,,,,,,,,,
3079450,0,1908653,25.011,C,3154,408.0,185.0,mastercard,224.0,debit,,,,229.0,hotmail.com,hotmail.com,,,,M0,,,,,
3079451,0,1908681,97.95,W,7207,111.0,150.0,visa,226.0,debit,204.0,87.0,5.0,,outlook.com,,T,T,T,,,T,T,T,T
